Age,EstimatedSalary,Gender,IsStudent,DailyInternetUsage,TimeSpentOnApp,Purchased
54,47352,Male,0,149,4.49,1
40,15000,Male,1,177,39.09,1
50,71459,Female,0,237,25.71,1
19,47770,Male,0,152,1.23,1
44,74634,Male,0,271,58.0,1
39,144145,Male,1,287,11.21,1
51,75042,Female,0,81,38.26,1
33,74626,Female,0,166,14.3,1
37,94803,Female,0,262,36.51,1
43,103528,Male,1,210,11.68,1
33,75081,Male,0,241,4.25,1
23,74680,Male,1,297,17.6,1
40,56238,Female,0,140,50.54,1
59,83786,Male,0,270,42.71,1
54,84959,Male,1,199,58.82,1
25,70974,Male,0,192,58.03,1
23,40026,Male,0,196,45.65,1
54,74798,Male,0,37,54.78,1
39,89342,Male,1,293,31.19,1
23,46018,Male,0,56,4.94,1
49,76473,Male,0,247,10.33,1
34,88866,Female,0,266,56.61,1
55,78083,Male,0,204,3.18,1
34,115220,Female,1,262,27.46,1
54,52423,Male,0,272,52.7,1
40,44052,Male,0,33,5.17,1
30,46975,Male,0,54,58.72,1
49,55644,Male,0,90,21.71,1
39,52511,Male,0,101,7.99,1
24,90242,Female,0,205,6.78,1
39,22299,Male,0,287,50.27,1
38,52142,Female,0,77,38.64,1
23,93815,Female,0,253,40.63,1
31,65276,Female,0,261,20.14,1
33,38792,Female,1,177,34.17,1
20,57654,Female,0,156,57.87,1
26,102297,Female,1,196,18.99,1
38,65317,Female,1,204,34.92,1
47,77676,Male,1,205,20.73,1
47,64996,Male,0,111,40.01,1
59,110084,Female,1,127,46.89,1
59,62079,Male,0,241,52.41,1
49,55786,Female,0,80,51.92,1
40,87892,Female,1,288,6.85,1
20,84728,Male,0,267,40.39,1
18,65817,Male,0,247,52.86,1
20,74843,Male,0,167,34.61,1
54,87271,Female,0,183,33.34,1
24,55977,Male,0,81,28.56,1
20,90021,Female,0,96,57.83,1
53,72197,Male,0,196,39.3,1
20,77199,Male,0,110,56.51,1
21,55742,Male,1,194,49.39,1
48,69773,Female,1,84,52.55,1
19,48243,Female,0,116,20.26,1
31,56565,Male,1,95,5.8,1
54,98190,Male,0,241,6.22,1
48,43520,Male,0,158,29.3,1
19,55299,Male,0,152,19.44,1
48,48915,Male,0,204,37.57,1
39,79548,Female,0,211,27.75,1
27,105224,Female,0,66,49.54,1
47,64017,Female,0,253,40.85,1
50,20153,Male,1,206,18.24,1
36,87471,Female,0,289,28.33,1
42,67276,Female,0,258,56.05,1
18,81416,Female,0,125,35.05,1
49,87215,Male,0,40,38.59,1
42,54798,Male,0,124,39.27,1
58,41839,Male,0,80,2.55,1
34,40571,Female,0,141,34.96,1
31,115946,Male,0,235,40.03,1
30,56901,Male,0,94,35.72,1
55,58617,Male,0,198,26.28,1
56,84205,Female,0,238,34.86,1
19,68418,Female,0,140,46.26,1
49,15000,Female,0,159,53.05,1
49,43280,Male,0,235,8.14,1
57,74810,Female,0,209,30.39,1
23,46046,Male,0,35,3.19,1
42,109225,Male,0,65,2.33,1
20,38312,Female,1,221,57.61,1
35,41985,Female,0,100,24.49,1
55,43802,Male,1,75,14.53,1
20,82612,Male,0,57,53.11,1
22,39463,Male,0,268,3.92,1
41,108762,Male,0,32,39.72,1
51,101482,Female,0,224,24.77,1
56,92631,Female,0,191,24.58,1
41,28437,Male,1,77,30.5,1
53,76473,Male,0,216,51.85,1
45,15817,Female,1,167,49.14,1
51,105477,Male,1,170,3.22,1
33,77730,Male,0,197,16.35,1
53,82561,Male,0,49,55.41,1
24,59128,Female,0,84,54.28,1
35,72810,Female,1,142,46.32,1
23,70696,Female,0,117,33.74,1
45,75149,Male,0,149,47.47,1
56,84446,Female,1,214,12.29,1
51,31957,Male,1,258,6.82,1
58,74018,Male,0,271,56.68,1
46,103133,Male,0,192,59.36,1
21,58950,Male,0,267,29.44,1
31,105182,Female,0,267,53.09,1
22,30817,Male,1,157,15.96,1
42,115337,Male,0,218,10.18,1
56,38309,Female,0,139,6.48,1
25,72649,Male,1,217,58.46,1
32,77302,Male,1,64,25.18,1
36,71504,Female,0,87,16.29,1
28,51237,Female,0,85,55.77,1
37,97610,Female,0,254,58.21,1
53,48360,Female,1,251,3.84,1
35,135029,Female,0,241,38.99,1
31,45052,Male,1,269,58.17,1
55,95881,Female,0,108,8.93,1
42,34448,Female,1,236,47.46,1
33,51966,Male,0,173,14.15,1
35,15000,Female,0,116,28.4,1
18,101393,Female,0,209,19.48,1
57,84751,Male,0,226,24.93,1
18,17098,Male,1,59,45.12,1
18,39094,Male,0,64,22.46,1
38,20396,Male,1,166,40.19,1
42,61802,Female,1,245,26.93,1
44,60938,Female,0,248,16.18,1
27,96238,Female,1,267,21.1,1
29,66654,Male,1,83,58.31,1
45,113147,Male,0,136,22.19,1
49,38123,Female,1,205,30.07,1
50,61523,Male,0,172,8.47,1
25,54798,Female,0,52,55.85,1
59,55489,Female,0,160,10.67,1
43,89547,Female,0,128,58.08,1
59,85693,Female,0,135,50.13,1
58,33123,Female,0,107,31.12,1
19,66976,Female,0,295,17.88,1
52,74258,Female,0,181,35.98,1
51,104354,Male,1,76,13.82,1
23,111429,Female,0,293,38.84,1
48,80796,Male,0,48,5.76,1
40,73854,Male,1,290,5.95,1
29,81607,Female,0,260,36.9,1
45,44875,Female,1,246,31.16,1
32,56023,Male,1,233,21.83,1
36,46094,Male,0,234,24.75,1
29,98033,Male,0,102,3.83,1
19,60802,Female,0,269,6.97,1
28,63826,Male,0,258,49.52,1
54,74574,Male,0,221,43.84,1
55,81859,Female,1,226,47.1,1
42,116192,Male,1,251,10.76,1
38,72500,Male,1,96,56.66,1
59,67067,Female,1,161,11.14,1
53,100357,Male,0,173,58.31,1
26,68444,Male,0,214,36.0,1
29,45893,Male,0,73,12.39,1
27,15247,Male,0,232,55.88,1
22,79221,Female,0,146,13.95,1
50,66564,Female,1,129,7.89,1
22,110352,Female,0,222,11.04,1
33,64455,Female,1,279,23.61,1
54,44037,Female,1,285,3.44,1
54,89200,Male,0,180,54.79,1
46,72295,Female,0,278,30.21,1
35,91265,Female,0,263,26.75,1
46,75587,Female,1,241,41.46,1
23,75984,Male,0,41,32.32,1
35,73913,Male,0,229,53.76,1
49,55581,Male,1,86,32.93,1
59,72037,Male,0,208,39.11,1
48,71448,Female,0,286,18.82,1
28,111519,Female,1,168,52.91,1
43,71042,Male,1,164,49.79,1
45,62942,Male,1,80,55.61,1
44,96976,Male,1,219,20.2,1
36,47789,Male,1,38,25.89,1
44,83226,Male,0,48,56.75,1
37,41223,Female,1,271,37.19,1
20,25155,Male,0,237,32.03,1
33,98362,Female,1,153,38.7,1
56,61158,Male,0,251,55.44,1
46,16152,Male,1,293,39.44,1
32,49822,Male,1,137,42.12,1
47,65403,Male,1,250,43.05,1
57,129165,Male,0,251,23.6,1
18,15000,Female,0,70,24.94,1
46,91535,Female,0,61,24.12,1
47,56719,Male,0,112,54.78,1
57,68869,Male,1,143,39.92,1
49,51488,Female,0,94,58.82,1
27,95033,Male,0,44,5.21,1
44,76322,Female,0,121,43.39,1
25,47651,Female,0,161,12.89,1
53,92520,Male,0,124,31.67,1
59,105795,Female,0,76,8.47,1
52,98658,Male,0,247,1.07,1
53,130255,Female,1,198,11.01,1
53,97543,Male,0,32,41.46,1
42,73094,Female,0,199,25.89,1
37,55344,Female,0,221,14.19,1
34,93264,Male,1,128,40.7,1
40,53457,Male,1,72,5.07,1
42,100496,Female,0,240,8.1,1
48,65187,Male,0,166,56.32,1
23,79362,Male,0,294,20.89,1
52,40673,Male,0,190,50.77,1
21,63715,Female,1,112,40.57,1
57,45435,Female,0,156,54.37,1
37,112160,Female,1,284,46.42,1
58,62889,Male,0,226,15.0,1
18,68323,Male,1,197,40.47,1
43,43188,Female,0,184,23.54,1
51,31724,Female,0,258,39.4,1
27,48254,Female,0,61,30.69,1
40,48486,Male,1,297,19.95,1
41,47918,Male,0,246,49.98,1
30,47332,Male,1,259,33.64,1
46,88547,Female,0,244,46.46,1
44,58505,Male,0,260,27.89,1
48,84572,Female,1,279,58.94,1
27,58096,Female,0,179,33.13,1
48,76064,Female,0,240,44.48,1
56,86705,Male,0,278,27.68,1
27,52042,Female,1,281,47.86,1
41,100823,Male,0,60,57.41,1
50,71497,Male,0,90,46.32,1
31,40294,Female,0,195,44.71,1
52,53750,Female,0,294,35.99,1
51,61038,Male,0,162,57.4,1
34,58391,Male,0,202,43.28,1
38,15000,Female,0,255,2.82,1
49,41369,Female,0,286,19.28,1
20,86631,Male,1,191,32.3,1
32,64238,Male,1,254,42.39,1
25,76749,Female,1,219,32.18,1
49,75718,Male,0,145,50.05,1
55,63960,Male,0,201,54.15,1
43,51181,Female,0,83,4.16,1
47,55131,Female,0,97,24.83,1
26,73808,Female,1,219,47.74,1
49,42672,Male,0,286,3.05,1
28,79895,Male,1,202,13.74,1
39,104701,Female,0,120,1.74,1
51,15000,Female,0,206,44.1,1
58,83379,Female,0,258,31.18,1
35,65090,Female,0,40,45.27,1
36,82746,Female,1,192,40.26,1
35,55645,Male,1,71,28.45,1
54,104543,Male,0,187,56.33,1
35,65252,Male,0,85,11.32,1
29,74383,Male,0,119,39.02,1
21,80086,Female,1,282,56.14,1
44,73361,Female,0,85,50.24,1
22,74470,Male,0,205,16.67,1
23,77034,Male,0,236,10.88,1
30,57699,Female,0,120,33.13,1
40,62775,Male,0,55,1.13,1
59,95844,Female,0,30,37.4,1
42,31401,Female,0,283,7.59,1
21,49685,Male,0,265,31.0,1
49,27098,Female,0,31,28.39,1
32,27631,Male,0,289,4.77,1
43,45123,Male,1,122,23.94,1
59,64360,Female,0,134,23.14,1
28,83262,Female,0,160,46.13,1
26,79531,Male,1,130,35.61,1
28,85287,Male,1,33,54.65,1
19,54324,Male,0,41,42.02,1
44,118418,Female,0,266,57.76,1
43,69169,Female,0,237,15.17,1
25,103779,Male,0,273,52.4,1
38,59634,Female,0,96,35.52,1
38,52789,Male,0,69,3.77,1
25,77024,Female,0,281,11.71,1
18,37956,Male,0,198,38.38,1
55,37650,Female,0,110,30.15,1
30,100641,Female,0,254,55.97,1
26,72636,Female,0,275,59.89,1
45,62350,Female,0,211,2.19,1
23,103645,Male,0,293,11.48,1
40,51809,Female,1,51,33.39,1
53,136002,Female,0,239,56.54,1
34,65851,Male,0,33,58.59,1
26,50885,Female,0,262,15.49,1
29,95225,Female,0,237,13.98,1
39,52132,Male,0,234,11.13,1
29,71740,Female,0,290,3.49,1
23,120681,Male,0,221,36.92,1
26,61378,Male,0,92,30.36,1
54,69979,Female,0,270,10.27,1
20,74761,Female,1,250,4.16,1
51,100343,Male,0,236,12.37,1
25,63912,Male,1,89,41.84,1
27,110134,Female,0,234,6.04,1
58,64106,Male,0,290,5.57,1
59,90236,Male,0,84,23.67,1
26,55945,Female,0,121,15.79,1
31,74888,Male,1,210,54.35,1
54,84111,Male,0,261,34.44,1
44,69974,Female,0,264,43.91,1
58,47995,Female,1,239,10.76,1
49,60820,Female,0,99,22.36,1
21,93913,Male,0,174,43.42,1
19,59037,Female,1,45,24.19,1
50,122151,Male,0,74,54.34,1
38,73671,Female,1,67,56.62,1
18,73672,Male,0,73,43.17,1
28,77718,Female,1,154,25.77,1
18,73506,Male,1,164,59.03,1
28,112770,Male,0,129,7.8,1
24,61395,Male,1,129,45.68,1
19,80991,Female,0,111,5.18,1
32,96805,Female,1,283,35.43,1
25,111993,Male,0,191,2.22,1
43,79613,Female,1,51,42.26,1
57,37411,Male,0,172,7.33,1
59,34502,Male,0,128,30.32,1
52,80733,Female,0,286,20.41,1
58,82713,Male,0,210,20.15,1
58,72937,Female,0,183,19.66,1
38,63563,Male,0,211,59.26,1
55,68541,Female,0,46,28.38,1
25,67953,Male,1,107,2.44,1
49,66980,Male,0,81,24.9,1
25,80037,Female,1,102,6.11,1
27,70825,Male,0,51,51.93,1
40,52739,Female,0,293,58.26,1
21,61378,Female,0,150,10.78,1
55,35642,Female,0,270,49.37,1
47,17251,Female,0,145,45.21,1
58,71331,Female,0,227,40.07,1
40,76671,Male,0,269,45.51,1
22,41382,Female,0,105,59.69,1
38,82116,Female,0,104,25.39,1
23,77187,Female,0,245,4.29,1
34,53247,Female,0,220,21.46,1
42,67723,Female,0,176,48.25,1
41,36928,Male,0,196,2.69,1
39,84448,Female,0,208,46.63,1
30,20142,Female,1,48,56.59,1
34,65307,Male,0,192,7.34,1
31,101416,Male,0,174,44.43,1
51,69040,Female,0,143,32.42,1
43,57594,Male,0,65,50.78,1
36,35893,Female,1,125,3.91,1
43,123530,Female,0,58,5.1,1
20,36849,Female,0,291,7.11,1
19,101075,Female,0,141,45.35,1
45,59736,Female,1,44,45.33,1
19,74391,Female,1,160,55.25,1
39,66395,Male,1,125,54.61,1
24,39502,Male,0,31,27.76,1
21,50073,Male,0,298,1.76,1
55,101814,Male,0,290,59.24,1
56,16321,Male,0,285,8.97,1
37,65740,Male,0,287,28.91,1
23,113223,Male,0,265,54.82,1
26,81459,Male,1,217,47.18,1
48,81432,Female,0,294,41.74,1
43,82220,Female,1,64,45.96,1
53,68502,Female,1,221,10.06,1
43,59448,Female,0,130,10.23,1
45,99129,Female,0,106,56.47,1
22,40942,Female,1,139,37.15,1
27,82794,Male,1,72,38.72,1
35,46989,Female,0,273,12.5,1
32,53805,Female,1,289,24.49,1
50,98786,Female,1,64,21.82,1
22,62092,Female,0,201,52.2,1
54,54263,Female,0,98,17.53,1
57,112050,Male,0,50,51.96,1
39,44938,Female,0,79,47.66,1
39,118888,Female,0,54,44.71,1
39,76127,Male,0,87,32.44,1
32,99031,Female,0,292,24.37,1
34,51056,Male,1,40,39.68,1
45,93905,Male,1,275,41.04,1
39,92243,Female,0,51,41.36,1
38,55634,Male,0,190,8.67,1
59,60433,Female,0,255,42.72,1
34,31977,Female,0,233,39.91,1
22,43101,Female,0,277,2.74,1
35,89944,Female,1,242,23.72,1
34,65957,Male,0,70,14.03,1
21,36247,Male,0,90,10.81,1
24,81495,Female,0,287,37.89,1
42,103961,Male,0,240,2.4,1
54,96388,Male,0,167,10.42,1
57,98052,Male,0,258,22.64,1
57,22148,Female,0,234,29.05,1
26,81548,Male,0,149,12.69,1
36,23189,Female,0,52,35.54,1
26,39301,Female,1,222,42.7,1
40,93836,Female,1,135,55.15,1
48,79466,Female,0,247,27.05,1
49,103822,Female,0,75,20.5,1
48,65872,Male,1,272,25.89,1
34,101130,Male,0,184,50.73,1
56,77261,Female,1,299,15.12,1
39,47281,Male,0,86,23.29,1
52,94197,Female,0,225,47.38,1
47,69872,Female,0,51,56.36,1
57,76620,Female,0,93,56.69,1
54,97758,Female,0,297,3.85,1
43,128348,Female,1,88,41.82,1
23,61420,Female,0,115,44.61,1
51,85013,Male,0,107,26.04,1
49,67213,Male,0,125,58.17,1
42,53018,Female,1,39,13.62,1
30,67058,Female,0,117,46.48,1
55,90278,Female,0,255,32.32,1
55,89457,Female,0,187,11.51,1
19,33475,Female,1,251,29.88,1
22,63373,Female,1,267,39.76,1
28,112265,Female,0,144,55.82,1
28,32262,Male,0,124,49.33,1
41,36586,Male,0,43,8.85,1
31,98918,Female,0,178,1.69,1
47,63359,Male,0,181,20.85,1
57,20559,Female,0,283,38.34,1
52,65355,Male,0,56,17.39,1
38,55560,Male,0,213,51.4,1
22,48898,Female,0,286,38.26,1
55,127281,Male,0,206,22.04,1
19,25349,Female,0,262,2.53,1
57,53658,Female,0,75,2.3,1
54,74631,Female,0,136,7.42,1
51,30536,Female,0,198,42.6,1
28,100175,Female,0,176,52.06,1
53,49334,Female,1,129,5.15,1
28,40272,Female,0,236,18.49,1
26,85658,Male,1,68,49.64,1
23,84686,Female,0,187,7.28,1
51,69675,Male,0,176,13.11,1
54,45893,Male,0,293,14.88,1
49,57739,Male,0,32,4.78,1
29,70769,Male,0,72,47.97,1
49,48520,Female,1,178,41.51,1
34,105002,Male,0,282,54.98,1
21,115582,Female,0,293,16.68,1
59,35997,Male,1,63,58.11,1
50,111318,Male,0,83,24.08,1
26,64824,Female,0,142,53.97,1
51,35195,Male,0,122,24.55,1
56,82177,Female,1,258,11.97,1
47,62040,Female,0,249,58.83,1
37,80375,Female,0,54,18.71,1
56,92950,Male,1,170,54.18,1
40,86771,Female,0,239,37.01,1
58,51836,Male,0,204,8.36,1
52,113735,Male,1,264,7.98,1
40,61068,Male,0,213,55.19,1
56,89590,Male,0,150,19.84,1
40,88521,Male,0,137,24.57,1
54,79174,Female,0,90,30.43,1
40,80767,Male,1,43,46.28,1
56,45692,Male,0,297,28.42,1
45,61266,Female,0,262,5.39,1
36,44588,Male,1,91,32.74,1
47,93413,Female,0,287,39.02,1
38,57753,Female,1,41,49.84,1
41,59739,Male,1,257,26.29,1
38,56363,Male,0,55,32.51,1
43,57486,Male,0,279,8.89,1
53,66398,Male,0,209,46.23,1
43,60869,Male,0,32,3.42,1
50,74651,Female,0,159,27.76,1
53,65144,Female,0,102,51.39,1
21,36434,Male,0,152,44.01,1
26,89601,Female,0,59,38.74,1
25,77014,Male,0,64,45.94,1
19,88284,Female,0,242,21.85,1
46,71124,Male,0,142,11.0,1
40,81738,Male,0,258,35.63,1
23,40386,Female,0,86,56.81,1
53,58653,Male,0,183,46.95,1
38,84663,Female,1,40,32.01,1
39,58529,Female,0,209,49.23,1
26,103193,Male,1,249,8.66,1
51,106495,Male,0,284,59.83,1
43,76869,Male,0,279,11.06,1
18,71617,Female,0,176,35.08,1
53,121025,Female,1,215,35.06,1
22,15000,Male,0,201,37.12,1
58,78833,Female,0,188,48.4,1
39,95569,Male,0,194,49.08,1
21,26950,Male,1,187,32.76,1
19,48767,Female,0,40,57.36,1
33,93891,Female,0,97,39.22,1
33,66193,Female,1,173,28.16,1
39,82577,Male,1,262,57.59,1
18,20719,Male,0,229,47.69,1
32,33383,Female,0,167,18.26,1
41,57466,Male,1,199,31.15,1
21,101184,Female,0,55,7.15,1
35,87495,Male,0,67,42.9,1
34,46075,Male,0,221,9.83,1
24,48869,Male,0,160,27.68,1
27,85308,Female,0,265,58.59,1
18,72665,Female,0,71,58.51,1
19,80084,Female,1,249,8.68,1
39,59150,Male,1,129,7.14,1
49,56450,Male,0,278,1.02,1
46,68863,Female,0,171,8.74,1
52,51071,Female,1,297,23.53,1
34,51001,Male,0,138,48.59,1
29,24772,Female,0,171,8.64,1
41,56884,Male,0,124,15.79,1
47,40189,Male,0,90,58.67,1
47,53284,Female,1,162,2.85,1
37,66237,Female,1,205,43.12,1
59,89536,Female,0,226,46.16,1
24,63429,Male,0,154,16.52,1
59,72004,Male,0,244,16.8,1
55,59969,Female,0,215,41.17,1
24,73635,Male,1,63,28.19,1
47,67307,Female,0,292,12.03,1
29,19022,Male,0,219,13.16,1
48,64982,Male,1,288,30.06,1
35,67154,Male,0,126,6.15,1
19,77084,Female,0,292,42.68,1
50,49778,Male,1,32,5.07,1
28,60125,Female,1,44,44.81,1
51,87850,Male,1,146,26.25,1
33,50966,Male,1,133,1.26,1
52,54926,Female,0,152,11.82,1
50,104525,Male,0,284,17.2,1
38,45349,Male,1,96,26.43,1
37,24500,Male,0,139,50.77,1
25,91180,Female,1,84,37.06,1
43,30866,Male,0,119,35.5,1
50,64450,Male,1,275,14.51,1
43,78325,Male,0,245,14.8,1
54,90968,Male,0,47,6.99,1
47,84066,Male,1,35,36.96,1
48,44758,Male,0,162,16.09,1
50,108344,Female,1,180,14.19,1
28,61171,Female,1,73,35.92,1
58,48491,Female,1,287,23.18,1
22,93065,Female,0,159,20.91,1
19,46073,Female,0,43,37.51,1
30,78930,Male,0,201,5.97,1
35,60479,Female,1,140,22.42,1
43,60626,Female,0,102,6.17,1
42,130197,Female,1,261,21.46,1
31,73020,Male,1,33,34.58,1
22,15000,Female,0,162,35.63,1
59,30740,Female,0,111,57.01,1
19,75992,Male,0,41,55.27,1
21,34033,Female,1,240,34.17,1
29,54032,Female,1,59,10.33,1
28,90046,Female,0,140,24.4,1
21,65477,Female,1,123,49.5,1
26,87691,Female,1,167,48.3,1
27,100713,Male,0,221,43.04,1
44,87210,Male,0,222,48.84,1
23,46429,Male,1,267,44.31,1
32,90451,Female,0,253,7.83,1
59,89786,Male,0,202,1.7,1
48,68423,Male,1,200,41.19,1
39,47097,Male,1,174,50.63,1
23,70586,Male,0,223,34.81,1
50,73492,Male,0,84,16.53,1
46,40472,Female,1,94,21.6,1
38,91608,Female,0,163,50.51,1
47,60158,Female,0,299,2.99,1
38,69143,Female,0,96,1.99,1
53,79155,Male,0,127,35.13,1
39,74723,Male,0,167,35.98,1
37,67096,Male,0,201,34.76,1
39,45314,Male,1,295,3.48,1
57,106906,Male,0,71,4.3,1
28,104390,Male,0,178,38.6,1
48,96937,Male,0,38,52.11,1
57,70026,Female,0,39,17.72,1
30,83660,Female,1,95,4.14,1
35,42987,Female,0,233,50.2,1
39,69208,Male,0,293,45.82,1
34,26936,Female,1,204,3.87,1
55,55115,Male,1,30,23.47,1
42,83565,Female,0,292,21.41,1
49,94968,Female,1,299,56.07,1
32,46502,Female,1,229,41.57,1
30,49914,Female,0,197,27.98,1
43,79558,Female,0,206,40.66,1
28,24646,Female,1,66,42.56,1
30,105880,Male,1,193,41.07,1
50,47349,Male,1,267,46.49,1
54,65629,Female,0,267,26.34,1
55,86211,Male,0,54,28.12,1
18,64285,Female,0,269,16.97,1
56,60328,Female,1,211,42.25,1
44,81332,Female,0,131,27.35,1
53,56721,Male,0,221,5.29,1
49,76668,Male,1,45,11.89,1
58,68904,Female,0,66,53.46,1
32,39033,Female,1,231,26.73,1
48,100689,Male,0,52,53.64,1
23,60302,Male,1,90,51.48,1
42,81075,Male,1,291,42.79,1
35,49005,Female,0,48,5.0,1
39,21544,Male,1,219,39.19,1
48,96431,Male,0,165,15.01,1
53,69644,Male,0,216,41.52,1
26,74005,Female,1,65,5.22,1
20,70903,Female,0,51,53.92,1
50,122587,Male,0,213,39.99,1
44,88997,Male,0,90,50.08,1
18,85751,Female,0,91,13.79,1
26,55173,Male,1,221,23.24,1
22,65337,Female,0,115,17.64,1
32,69903,Female,1,125,28.88,1
26,84990,Male,1,46,12.74,1
45,62666,Female,0,285,51.53,1
30,61102,Female,0,270,19.46,1
41,89864,Female,0,253,20.86,1
27,109551,Female,1,75,28.08,1
59,15517,Female,0,128,45.96,1
39,91285,Female,1,252,39.39,1
56,63123,Female,0,227,19.81,1
39,84883,Male,1,204,39.43,1
54,66094,Male,0,98,3.18,1
56,60381,Female,1,284,38.11,1
37,72098,Male,1,293,14.5,1
27,34235,Male,1,73,11.65,1
27,44019,Male,0,146,25.48,1
43,58143,Female,1,59,17.25,1
42,70706,Male,0,151,18.2,1
45,100526,Male,1,156,44.18,1
30,89465,Male,0,160,32.48,1
32,64426,Female,0,159,40.54,1
23,41464,Female,1,172,37.36,1
29,70632,Male,0,206,7.7,1
36,81274,Male,1,188,7.72,1
49,57788,Male,0,197,24.18,1
28,63053,Male,0,228,11.68,1
55,99196,Male,0,89,2.56,1
50,73922,Male,0,282,25.68,1
19,70198,Female,0,92,55.63,1
32,68726,Male,0,256,4.35,1
53,102515,Male,0,255,8.52,1
22,22771,Male,1,287,19.95,1
32,80381,Female,0,257,35.98,1
27,23053,Female,1,241,15.29,1
34,57887,Male,0,232,44.55,1
51,27341,Male,1,82,49.21,1
41,79591,Male,0,248,35.32,1
27,17419,Female,0,240,13.02,1
47,31483,Male,0,118,30.04,1
20,68471,Female,1,279,10.78,1
54,70365,Female,0,289,34.75,1
20,109169,Female,1,132,5.51,1
57,111540,Female,0,53,7.46,1
22,34434,Female,0,281,3.49,1
45,54864,Female,0,135,58.06,1
31,58742,Female,0,35,24.04,1
56,94604,Female,0,86,44.19,1
28,60604,Male,1,220,57.92,1
25,21973,Male,0,45,14.94,1
54,89790,Male,1,41,17.96,1
25,56716,Male,0,103,53.75,1
29,108883,Male,0,251,20.48,1
32,79927,Female,0,280,49.55,1
36,90085,Female,0,156,9.25,1
45,87100,Female,0,175,55.26,1
24,44684,Male,0,274,4.0,1
57,17649,Female,0,105,4.15,1
24,110817,Male,0,211,41.66,1
47,86753,Female,1,36,31.83,1
35,43394,Male,0,258,28.71,1
41,15000,Female,0,153,47.45,1
23,105533,Female,0,291,11.67,1
21,75194,Female,1,216,49.04,1
20,100176,Male,0,105,4.31,1
23,80954,Female,0,102,16.84,1
43,53800,Female,1,165,11.92,1
55,54397,Female,0,202,42.43,1
28,67801,Male,1,152,50.37,1
46,68149,Male,0,276,35.46,1
37,43462,Male,1,80,32.19,1
27,66707,Male,1,171,58.46,1
43,90205,Female,0,219,46.84,1
44,70160,Male,1,248,24.15,1
31,85482,Female,1,199,38.46,1
53,77927,Female,1,281,41.92,1
29,99376,Female,0,143,2.14,1
40,81896,Male,0,174,30.79,1
38,46343,Male,1,242,34.31,1
25,33580,Female,0,186,39.17,1
56,116024,Female,0,179,22.9,1
26,46059,Male,0,119,42.76,1
41,63421,Female,0,278,41.91,1
48,68522,Female,0,36,4.62,1
42,54505,Female,0,263,7.06,1
34,97550,Female,0,122,45.3,1
59,70796,Male,0,299,4.78,1
46,31041,Female,0,31,14.22,1
20,77480,Female,0,224,24.1,1
38,65777,Male,1,109,32.08,1
25,83186,Female,0,272,44.1,1
31,118180,Female,0,89,11.86,1
56,51304,Male,0,197,57.58,1
33,37900,Male,0,216,46.98,1
35,143046,Male,0,137,27.23,1
48,41180,Male,0,122,33.7,1
28,117227,Female,0,158,47.22,1
55,121083,Female,0,216,19.02,1
37,61394,Female,0,170,57.79,1
21,99609,Male,0,279,26.66,1
37,43571,Male,1,242,34.24,1
48,83809,Female,0,239,42.8,1
37,94062,Female,0,187,10.8,1
28,44010,Male,0,225,33.27,1
18,101956,Male,0,49,32.08,1
35,93595,Female,0,201,11.14,1
56,113488,Male,0,79,7.91,1
50,75688,Male,0,252,19.37,1
53,15000,Male,0,155,9.02,1
35,75964,Female,0,74,50.52,1
48,66733,Female,0,220,2.36,1
52,98372,Female,0,233,22.79,1
56,38666,Female,0,133,52.45,1
55,130919,Female,0,150,46.65,1
32,75465,Female,0,225,41.28,1
23,107873,Male,1,61,19.33,1
25,27945,Male,0,128,35.65,1
57,64925,Male,0,260,14.95,1
39,117237,Male,1,286,56.83,1
18,49739,Female,1,236,24.38,1
30,37066,Male,0,284,37.44,1
41,70825,Female,0,274,46.61,1
38,95381,Male,0,251,5.41,1
21,61091,Female,0,203,44.1,1
24,66630,Male,0,231,18.03,1
29,72521,Male,0,52,7.16,1
30,62503,Female,0,73,14.49,1
33,84547,Female,1,217,23.8,1
23,36889,Female,0,299,15.29,1
31,39608,Female,1,296,48.81,1
48,79252,Male,0,192,39.8,1
53,55913,Male,0,279,21.94,1
54,96680,Female,0,243,21.29,1
58,59691,Male,0,81,16.68,1
52,83098,Male,0,189,13.09,1
27,84415,Male,0,182,30.94,1
34,58912,Female,1,58,28.72,0
59,68816,Female,0,281,26.0,1
47,71985,Male,0,236,20.26,1
24,45048,Male,0,221,11.16,1
35,96636,Female,0,84,21.45,1
36,58670,Male,0,46,15.02,1
32,47473,Male,0,167,53.95,1
56,73545,Male,0,296,58.74,1
39,103015,Female,0,223,51.05,1
56,67798,Female,1,175,5.26,1
59,66068,Male,1,270,2.05,1
47,74274,Male,1,293,23.36,1
37,64141,Male,0,70,11.47,1
49,49280,Male,1,162,58.98,1
59,73297,Female,1,244,24.61,1
42,63669,Female,0,78,3.7,1
40,35516,Male,0,62,56.66,1
22,64004,Male,0,177,58.09,1
58,62625,Male,1,131,37.6,1
47,65164,Male,1,139,7.27,1
56,39912,Male,0,45,33.65,1
44,85406,Female,1,254,14.64,1
59,98516,Male,1,248,12.91,1
54,68411,Male,0,213,50.11,1
24,62601,Male,1,172,3.65,1
22,76791,Female,0,75,50.52,1
32,76460,Female,1,189,1.55,1
59,53823,Male,0,151,58.19,1
